,PCE_before,PCE_after,PCE_delta,PCE_before_ceil,PCE_before_x,PCE_before_ceil_x,PCE_before_median_x,PCE_before_mean_x
564,13.80926509,10.93163227,20.83842116,14,2,14.15807755,12.39123084,12.39098432
565,14.26608531,9.559131132,32.99401395,15,3,16.76745839,15.28330418,15.37391053
566,14.27062349,7.385696136,48.24545586,15,3,16.76745839,15.28330418,15.37391053
567,14.09801058,9.959814808,29.35304772,15,2,14.15807755,12.39123084,12.39098432
568,14.19240715,7.467922415,47.38086123,15,3,16.76745839,15.28330418,15.37391053
569,13.64100243,10.34218235,24.18312069,14,2,14.15807755,12.39123084,12.39098432
570,13.28234717,11.0691001,16.66307192,14,2,14.15807755,12.39123084,12.39098432
571,12.319616,10.32614908,16.18124235,13,2,14.15807755,12.39123084,12.39098432
572,14.44970502,11.69575162,19.0588901,15,3,16.76745839,15.28330418,15.37391053
573,15.26353533,9.816905243,35.68393539,16,3,16.76745839,15.28330418,15.37391053
574,13.87191465,11.52830816,16.89461438,14,2,14.15807755,12.39123084,12.39098432
575,14.25035874,10.92974274,23.30198177,15,3,16.76745839,15.28330418,15.37391053
576,13.00538428,10.90025338,16.18661049,14,2,14.15807755,12.39123084,12.39098432
577,15.11219162,11.5336656,23.679729,16,3,16.76745839,15.28330418,15.37391053
578,15.1199572,11.83098651,21.75251323,16,3,16.76745839,15.28330418,15.37391053
579,13.18530306,10.79116571,18.15762094,14,2,14.15807755,12.39123084,12.39098432
580,14.15075702,10.86150845,23.24432936,15,2,14.15807755,12.39123084,12.39098432
581,14.22762065,11.35084706,20.21963934,15,3,16.76745839,15.28330418,15.37391053
582,14.21664685,12.04700612,15.26126904,15,3,16.76745839,15.28330418,15.37391053
583,13.29541174,12.08184773,9.127690272,14,2,14.15807755,12.39123084,12.39098432
584,16.66424504,0.373886173,97.75635697,17,3,16.76745839,15.28330418,15.37391053
585,14.94951756,6.250316178,58.19051584,15,3,16.76745839,15.28330418,15.37391053
586,16.22785977,0.502492889,96.90351719,17,3,16.76745839,15.28330418,15.37391053
587,16.23324216,6.28141398,61.30524071,17,3,16.76745839,15.28330418,15.37391053
588,16.18697106,5.095794653,68.51915881,17,3,16.76745839,15.28330418,15.37391053
589,17.09452214,11.36490802,33.51725229,18,4,19.24496343,18.06233812,18.02807995
590,15.90804908,11.13792659,29.98559071,16,3,16.76745839,15.28330418,15.37391053
591,15.89797607,11.30692707,28.87819791,16,3,16.76745839,15.28330418,15.37391053
592,16.11787636,11.47733867,28.79124761,17,3,16.76745839,15.28330418,15.37391053
593,15.58988587,10.19713513,34.59134203,16,3,16.76745839,15.28330418,15.37391053
594,15.32602796,10.62648892,30.66377699,16,3,16.76745839,15.28330418,15.37391053
595,15.84128575,10.49415201,33.75441759,16,3,16.76745839,15.28330418,15.37391053
596,14.01271445,10.21449687,27.10550905,15,2,14.15807755,12.39123084,12.39098432
597,16.57790577,11.26530233,32.04628812,17,3,16.76745839,15.28330418,15.37391053
598,13.49066876,9.677512159,28.26514142,14,2,14.15807755,12.39123084,12.39098432
599,12.50358645,10.94220933,12.4874341,13,2,14.15807755,12.39123084,12.39098432
600,16.05117067,10.92535114,31.93424107,17,3,16.76745839,15.28330418,15.37391053
601,16.47943604,11.28753272,31.50534589,17,3,16.76745839,15.28330418,15.37391053
602,14.49831194,7.870915482,45.71150409,15,3,16.76745839,15.28330418,15.37391053
603,15.54842565,7.025463476,54.81559592,16,3,16.76745839,15.28330418,15.37391053
604,14.73076497,6.486596545,55.9656504,15,3,16.76745839,15.28330418,15.37391053
605,13.63900384,7.740645304,43.24625613,14,2,14.15807755,12.39123084,12.39098432
606,15.07613011,7.179131083,52.38080973,16,3,16.76745839,15.28330418,15.37391053
607,14.7968005,8.381998865,43.35262636,15,3,16.76745839,15.28330418,15.37391053
608,14.95774843,10.2408245,31.53498638,15,3,16.76745839,15.28330418,15.37391053
609,15.16133301,8.035208024,47.00196864,16,3,16.76745839,15.28330418,15.37391053
610,13.38965406,5.719735463,57.28242538,14,2,14.15807755,12.39123084,12.39098432
611,15.61593412,6.646370925,57.43853122,16,3,16.76745839,15.28330418,15.37391053
612,17.55298029,1.520488785,91.33771724,18,4,19.24496343,18.06233812,18.02807995
613,17.52841376,0.841270994,95.20052981,18,4,19.24496343,18.06233812,18.02807995
614,17.12421472,0.985427039,94.24541765,18,4,19.24496343,18.06233812,18.02807995
615,15.64909585,1.471235641,90.59859013,16,3,16.76745839,15.28330418,15.37391053
616,17.53202187,0.037039347,99.78873317,18,4,19.24496343,18.06233812,18.02807995
617,15.39393759,10.44537674,32.14616677,16,3,16.76745839,15.28330418,15.37391053
618,16.11331195,10.11066257,37.25273486,17,3,16.76745839,15.28330418,15.37391053
619,16.62275073,10.06664518,39.44055748,17,3,16.76745839,15.28330418,15.37391053
620,16.58134047,10.75368796,35.14584677,17,3,16.76745839,15.28330418,15.37391053
621,16.82184272,10.69161143,36.44209135,17,4,19.24496343,18.06233812,18.02807995
622,17.34053375,8.587713608,50.47607109,18,4,19.24496343,18.06233812,18.02807995
623,17.40709023,8.189362416,52.95386932,18,4,19.24496343,18.06233812,18.02807995
624,16.82528548,8.90228074,47.08986809,17,4,19.24496343,18.06233812,18.02807995
625,18.19913823,11.70173116,35.70172934,19,4,19.24496343,18.06233812,18.02807995
626,16.28624855,11.59738064,28.79034969,17,3,16.76745839,15.28330418,15.37391053
627,16.0815267,9.927598691,38.26706333,17,3,16.76745839,15.28330418,15.37391053
628,16.23945424,9.84290637,39.38893374,17,3,16.76745839,15.28330418,15.37391053
629,14.43081339,9.927472844,31.20642215,15,3,16.76745839,15.28330418,15.37391053
630,14.68774159,9.883554671,32.70881975,15,3,16.76745839,15.28330418,15.37391053
631,13.71576942,6.428911313,53.12759266,14,2,14.15807755,12.39123084,12.39098432
632,13.30419454,7.840621726,41.0665433,14,2,14.15807755,12.39123084,12.39098432
633,12.87539468,8.024796376,37.67339507,13,2,14.15807755,12.39123084,12.39098432
634,12.30177606,6.731822161,45.27764016,13,2,14.15807755,12.39123084,12.39098432
635,11.52617465,7.235393774,37.22640866,12,2,14.15807755,12.39123084,12.39098432
636,10.75133873,5.764065625,46.3874614,11,2,14.15807755,12.39123084,12.39098432
637,10.78875571,1.161934482,89.23013447,11,2,14.15807755,12.39123084,12.39098432
638,11.76218047,3.080028374,73.81413776,12,2,14.15807755,12.39123084,12.39098432
639,9.472234373,2.142365664,77.38267889,10,1,10.39182878,7.725121882,7.267622968
640,10.77985181,2.810579615,73.92747446,11,2,14.15807755,12.39123084,12.39098432
641,9.73615176,1.930688652,80.16989978,10,1,10.39182878,7.725121882,7.267622968
642,9.957526887,6.114751079,38.59166891,10,1,10.39182878,7.725121882,7.267622968
643,10.88343293,5.178528435,52.41824462,11,2,14.15807755,12.39123084,12.39098432
644,11.96805159,6.202429882,48.17510741,12,2,14.15807755,12.39123084,12.39098432
645,11.7913632,5.550956053,52.92354277,12,2,14.15807755,12.39123084,12.39098432
646,13.74482096,6.102650914,55.60036081,14,2,14.15807755,12.39123084,12.39098432
647,13.85046137,7.435907374,46.31292653,14,2,14.15807755,12.39123084,12.39098432
648,11.99882948,5.137557173,57.18284703,12,2,14.15807755,12.39123084,12.39098432
649,9.466027557,0.284086527,96.99888337,10,1,10.39182878,7.725121882,7.267622968
650,10.92033209,2.588230011,76.29898076,11,2,14.15807755,12.39123084,12.39098432
651,9.111462878,0.044697639,99.5094351,10,1,10.39182878,7.725121882,7.267622968
652,8.95210298,0.437653769,95.11116248,9,1,10.39182878,7.725121882,7.267622968
653,9.920180552,0.4404722,95.55983687,10,1,10.39182878,7.725121882,7.267622968
654,9.85822063,0.708978382,92.80825203,10,1,10.39182878,7.725121882,7.267622968
655,13.95164498,7.8123405,44.00416215,14,2,14.15807755,12.39123084,12.39098432
656,14.3763473,7.928904852,44.84757021,15,3,16.76745839,15.28330418,15.37391053
657,14.52886506,8.017590092,44.81612942,15,3,16.76745839,15.28330418,15.37391053
658,16.85339582,9.999138096,40.66989107,17,4,19.24496343,18.06233812,18.02807995
659,16.49409901,10.00391134,39.34854313,17,3,16.76745839,15.28330418,15.37391053
660,16.32659519,10.0864265,38.22088205,17,3,16.76745839,15.28330418,15.37391053
661,15.63863527,8.517866422,45.53318576,16,3,16.76745839,15.28330418,15.37391053
662,13.55548908,8.089657463,40.3219064,14,2,14.15807755,12.39123084,12.39098432
663,13.59704561,10.61010926,21.96753939,14,2,14.15807755,12.39123084,12.39098432
664,13.90460909,11.04540791,20.5629742,14,2,14.15807755,12.39123084,12.39098432
665,13.55714669,10.50387613,22.52148356,14,2,14.15807755,12.39123084,12.39098432
666,13.71034371,11.02791579,19.56499398,14,2,14.15807755,12.39123084,12.39098432
667,13.71205552,10.53576664,23.16420673,14,2,14.15807755,12.39123084,12.39098432
668,13.92387153,10.96888705,21.22243422,14,2,14.15807755,12.39123084,12.39098432
669,13.65141939,13.22668677,3.111270798,14,2,14.15807755,12.39123084,12.39098432
670,13.77021338,13.33688442,3.146857312,14,2,14.15807755,12.39123084,12.39098432
671,15.29081892,14.5045731,5.141947076,16,3,16.76745839,15.28330418,15.37391053
672,13.72965455,13.35367098,2.738477958,14,2,14.15807755,12.39123084,12.39098432
673,11.72860943,9.712101674,17.1930677,12,2,14.15807755,12.39123084,12.39098432
674,16.37480186,12.89134959,21.2732484,17,3,16.76745839,15.28330418,15.37391053
675,14.04663596,11.49067082,18.19627945,15,2,14.15807755,12.39123084,12.39098432
676,15.7948954,14.58210309,7.678381372,16,3,16.76745839,15.28330418,15.37391053
677,15.29208586,13.34351328,12.74235965,16,3,16.76745839,15.28330418,15.37391053
678,14.99068156,13.78393786,8.049958864,15,3,16.76745839,15.28330418,15.37391053
679,14.00498722,12.28008037,12.31637571,15,2,14.15807755,12.39123084,12.39098432
680,15.30499705,14.08972913,7.94033426,16,3,16.76745839,15.28330418,15.37391053
681,13.41740737,13.01402969,3.006375717,14,2,14.15807755,12.39123084,12.39098432
682,13.35940313,11.34793127,15.05659977,14,2,14.15807755,12.39123084,12.39098432
683,13.36533064,13.06940728,2.214111726,14,2,14.15807755,12.39123084,12.39098432
684,12.84565211,10.60522525,17.44112977,13,2,14.15807755,12.39123084,12.39098432
685,14.56836625,14.18984645,2.598230904,15,3,16.76745839,15.28330418,15.37391053
686,11.86438071,10.49343629,11.55512842,12,2,14.15807755,12.39123084,12.39098432
687,14.33191848,11.57577232,19.23082502,15,3,16.76745839,15.28330418,15.37391053
688,15.71169849,14.00210378,10.88103057,16,3,16.76745839,15.28330418,15.37391053
689,13.40155742,12.76309333,4.764103688,14,2,14.15807755,12.39123084,12.39098432
690,15.74125333,12.68524572,19.41400442,16,3,16.76745839,15.28330418,15.37391053
691,18.1796725,17.47466324,3.878008596,19,4,19.24496343,18.06233812,18.02807995
692,15.65282408,12.73808243,18.62118709,16,3,16.76745839,15.28330418,15.37391053
693,13.90216917,11.60795682,16.50254952,14,2,14.15807755,12.39123084,12.39098432
694,16.31903484,12.46228267,23.63345752,17,3,16.76745839,15.28330418,15.37391053
695,15.16889789,11.94214083,21.27219183,16,3,16.76745839,15.28330418,15.37391053
696,15.00734293,11.68507464,22.13761828,16,3,16.76745839,15.28330418,15.37391053
697,17.29882869,13.18428562,23.78509631,18,4,19.24496343,18.06233812,18.02807995
698,13.73772536,10.99436468,19.96954091,14,2,14.15807755,12.39123084,12.39098432
699,10.64236173,9.1404963,14.11214415,11,2,14.15807755,12.39123084,12.39098432
700,13.59396049,10.76219521,20.83105425,14,2,14.15807755,12.39123084,12.39098432
701,14.89165354,9.481595062,36.3294678,15,3,16.76745839,15.28330418,15.37391053
702,15.89698591,9.810353995,38.28796194,16,3,16.76745839,15.28330418,15.37391053
703,14.80075943,9.462949443,36.06443314,15,3,16.76745839,15.28330418,15.37391053
704,11.95645617,9.941042659,16.85627818,12,2,14.15807755,12.39123084,12.39098432
705,12.7479818,10.89933987,14.50144778,13,2,14.15807755,12.39123084,12.39098432
706,13.99533121,11.11315933,20.59380975,14,2,14.15807755,12.39123084,12.39098432
707,13.40823492,11.00580824,17.9175462,14,2,14.15807755,12.39123084,12.39098432
708,13.67202894,10.62150877,22.31212487,14,2,14.15807755,12.39123084,12.39098432
709,14.61520329,11.49807814,21.32796301,15,3,16.76745839,15.28330418,15.37391053
710,13.87539435,10.05749492,27.51561029,14,2,14.15807755,12.39123084,12.39098432
711,9.27579696,8.693324924,6.279482387,10,1,10.39182878,7.725121882,7.267622968
712,7.504289417,7.003464115,6.673853766,8,1,10.39182878,7.725121882,7.267622968
713,12.95992428,11.52988943,11.03428397,13,2,14.15807755,12.39123084,12.39098432
714,9.923552193,9.89968063,0.240554617,10,1,10.39182878,7.725121882,7.267622968
715,6.701123559,3.901579052,41.77724053,7,1,10.39182878,7.725121882,7.267622968
716,8.462310755,6.055906521,28.43672732,9,1,10.39182878,7.725121882,7.267622968
717,6.152705693,4.017533111,34.70298578,7,1,10.39182878,7.725121882,7.267622968
718,8.490928178,8.459489921,0.370257008,9,1,10.39182878,7.725121882,7.267622968
719,14.4714223,13.06729671,9.702747658,15,3,16.76745839,15.28330418,15.37391053
720,14.45749245,13.33558873,7.760015964,15,3,16.76745839,15.28330418,15.37391053
721,14.41633486,13.12084586,8.986257705,15,3,16.76745839,15.28330418,15.37391053
722,14.23037024,12.68915756,10.83044683,15,3,16.76745839,15.28330418,15.37391053
723,14.02814532,5.437167333,61.24101076,15,2,14.15807755,12.39123084,12.39098432
724,14.50068529,12.77166382,11.92372248,15,3,16.76745839,15.28330418,15.37391053
725,14.12613558,5.546641895,60.73489553,15,2,14.15807755,12.39123084,12.39098432
726,14.14209712,11.3054333,20.05829684,15,2,14.15807755,12.39123084,12.39098432
727,13.87320469,4.841510935,65.10171195,14,2,14.15807755,12.39123084,12.39098432
728,14.2286302,7.785609159,45.28208934,15,3,16.76745839,15.28330418,15.37391053
729,14.35352517,7.689751744,46.42604063,15,3,16.76745839,15.28330418,15.37391053
730,13.33203533,7.096871788,46.76827947,14,2,14.15807755,12.39123084,12.39098432
731,14.90710223,13.13288683,11.90181282,15,3,16.76745839,15.28330418,15.37391053
732,15.02895301,13.34327745,11.21618759,16,3,16.76745839,15.28330418,15.37391053
733,14.66905997,11.08984759,24.39973919,15,3,16.76745839,15.28330418,15.37391053
734,12.46473875,1.95024522,84.35390216,13,2,14.15807755,12.39123084,12.39098432
735,13.72772537,1.185107643,91.36705017,14,2,14.15807755,12.39123084,12.39098432
736,12.66858792,1.666443072,86.84586568,13,2,14.15807755,12.39123084,12.39098432
737,13.45408673,1.15527752,91.41318513,14,2,14.15807755,12.39123084,12.39098432
738,13.06618542,1.202259989,90.79869181,14,2,14.15807755,12.39123084,12.39098432
739,11.93021667,8.23679636,30.95853505,12,2,14.15807755,12.39123084,12.39098432
740,11.62668995,1.015855861,91.26272511,12,2,14.15807755,12.39123084,12.39098432
741,11.78444948,3.453703077,70.69270752,12,2,14.15807755,12.39123084,12.39098432
742,11.58902819,2.160926087,81.35369029,12,2,14.15807755,12.39123084,12.39098432
743,12.04851116,4.400085149,63.48025833,13,2,14.15807755,12.39123084,12.39098432
744,13.24278375,0.325495481,97.5420917,14,2,14.15807755,12.39123084,12.39098432
745,13.01023717,5.295317411,59.29884028,14,2,14.15807755,12.39123084,12.39098432
746,12.61001773,5.038767241,60.04155307,13,2,14.15807755,12.39123084,12.39098432
747,12.99263762,5.066205054,61.00710877,13,2,14.15807755,12.39123084,12.39098432
748,15.52754613,15.29459891,1.500219153,16,3,16.76745839,15.28330418,15.37391053
749,17.2398608,17.05314949,1.083020993,18,4,19.24496343,18.06233812,18.02807995
750,16.95846644,16.67586861,1.666411506,17,4,19.24496343,18.06233812,18.02807995
751,17.08806501,16.99777643,0.528372138,18,4,19.24496343,18.06233812,18.02807995
752,15.98920964,15.68594293,1.896696082,16,3,16.76745839,15.28330418,15.37391053
753,16.83204207,16.75702547,0.445677353,17,4,19.24496343,18.06233812,18.02807995
754,17.94864143,17.8579767,0.505134193,18,4,19.24496343,18.06233812,18.02807995
755,16.91873708,16.62116651,1.758822586,17,4,19.24496343,18.06233812,18.02807995
756,17.91126984,17.12099202,4.412182025,18,4,19.24496343,18.06233812,18.02807995
757,17.95275283,13.29193911,25.96155456,18,4,19.24496343,18.06233812,18.02807995
758,17.91775121,14.74216173,17.72314756,18,4,19.24496343,18.06233812,18.02807995
759,18.98724548,16.00677041,15.69724832,19,4,19.24496343,18.06233812,18.02807995
760,19.01635247,14.5169681,23.66060672,20,4,19.24496343,18.06233812,18.02807995
761,16.75830103,15.1241318,9.751401607,17,3,16.76745839,15.28330418,15.37391053
762,19.09657415,15.47826915,18.94740373,20,4,19.24496343,18.06233812,18.02807995
763,20.72034887,16.52242355,20.2599162,21,5,28.98172701,20.98497404,21.32565512
764,20.42843891,16.25619556,20.42370135,21,5,28.98172701,20.98497404,21.32565512
765,20.81605394,16.44439154,21.00139832,21,5,28.98172701,20.98497404,21.32565512
766,20.83316693,16.33790842,21.57741317,21,5,28.98172701,20.98497404,21.32565512
767,20.98497404,16.35293561,22.07311966,21,5,28.98172701,20.98497404,21.32565512
768,21.1820681,16.49747375,22.11584971,22,5,28.98172701,20.98497404,21.32565512
769,17.29201202,16.87762922,2.396382771,18,4,19.24496343,18.06233812,18.02807995
770,17.51839824,17.42966992,0.506486504,18,4,19.24496343,18.06233812,18.02807995
771,15.82589312,15.74074494,0.538030806,16,3,16.76745839,15.28330418,15.37391053
772,18.21304569,18.17176931,0.226630804,19,4,19.24496343,18.06233812,18.02807995
773,16.89714424,16.39924946,2.946620892,17,4,19.24496343,18.06233812,18.02807995
774,17.58794811,17.22885454,2.041702447,18,4,19.24496343,18.06233812,18.02807995
775,17.97158833,17.52044433,2.510317875,18,4,19.24496343,18.06233812,18.02807995
776,17.56606588,17.50385695,0.354142668,18,4,19.24496343,18.06233812,18.02807995
777,17.94532328,17.89101953,0.302606672,18,4,19.24496343,18.06233812,18.02807995
778,17.25736411,16.75528566,2.909357729,18,4,19.24496343,18.06233812,18.02807995
779,17.5838069,17.2918852,1.660173524,18,4,19.24496343,18.06233812,18.02807995
780,15.37336351,13.98393992,9.037863354,16,3,16.76745839,15.28330418,15.37391053
781,15.1172984,14.15915967,6.338028864,16,3,16.76745839,15.28330418,15.37391053
782,15.35201749,14.71505305,4.149060109,16,3,16.76745839,15.28330418,15.37391053
783,14.86309424,13.43327984,9.619897296,15,3,16.76745839,15.28330418,15.37391053
784,18.97776176,17.78921882,6.262819367,19,4,19.24496343,18.06233812,18.02807995
785,19.40312376,18.12605348,6.581776671,20,5,28.98172701,20.98497404,21.32565512
786,19.70033083,18.68090329,5.174672175,20,5,28.98172701,20.98497404,21.32565512
787,13.5345218,11.79757571,12.83345005,14,2,14.15807755,12.39123084,12.39098432
788,13.17921761,11.63709395,11.70117764,14,2,14.15807755,12.39123084,12.39098432
789,18.49381273,17.76188606,3.957684047,19,4,19.24496343,18.06233812,18.02807995
790,19.28331329,18.57466267,3.674942228,20,5,28.98172701,20.98497404,21.32565512
791,16.5618849,15.84695929,4.31669232,17,3,16.76745839,15.28330418,15.37391053
792,16.18430228,15.36306296,5.074295503,17,3,16.76745839,15.28330418,15.37391053
793,19.2116031,17.7826616,7.437908702,20,4,19.24496343,18.06233812,18.02807995
794,18.71027113,17.50130383,6.461516726,19,4,19.24496343,18.06233812,18.02807995
795,18.68346126,18.05283758,3.375304348,19,4,19.24496343,18.06233812,18.02807995
796,18.86374039,17.62627,6.560047851,19,4,19.24496343,18.06233812,18.02807995
797,18.92573437,17.90115586,5.413679009,19,4,19.24496343,18.06233812,18.02807995
798,15.88949125,15.0441849,5.319908228,16,3,16.76745839,15.28330418,15.37391053
799,16.9641875,16.54820593,2.452116053,17,4,19.24496343,18.06233812,18.02807995
800,16.34288357,15.45955024,5.405002852,17,3,16.76745839,15.28330418,15.37391053
801,15.27493019,14.46599138,5.295859311,16,3,16.76745839,15.28330418,15.37391053
802,18.67260511,17.69832527,5.217696368,19,4,19.24496343,18.06233812,18.02807995
803,18.36098383,17.38205131,5.331590784,19,4,19.24496343,18.06233812,18.02807995
804,18.89661633,17.88805252,5.337271965,19,4,19.24496343,18.06233812,18.02807995
805,18.50713785,17.58214509,4.998032479,19,4,19.24496343,18.06233812,18.02807995
806,18.49986868,17.37441776,6.0835617,19,4,19.24496343,18.06233812,18.02807995
807,18.68138922,17.73645714,5.058146752,19,4,19.24496343,18.06233812,18.02807995
808,17.77804522,14.69262867,17.35520702,18,4,19.24496343,18.06233812,18.02807995
809,17.53660088,14.46062333,17.54032932,18,4,19.24496343,18.06233812,18.02807995
810,18.83686216,14.83173553,21.26217515,19,4,19.24496343,18.06233812,18.02807995
811,20.9329757,16.5124617,21.11746588,21,5,28.98172701,20.98497404,21.32565512
812,19.25083292,16.17563655,15.97435487,20,5,28.98172701,20.98497404,21.32565512
813,17.84194108,15.25753078,14.48502877,18,4,19.24496343,18.06233812,18.02807995
814,22.21733561,13.71933417,38.24941741,23,5,28.98172701,20.98497404,21.32565512
815,16.73745642,13.99297344,16.39725243,17,3,16.76745839,15.28330418,15.37391053
816,18.59738335,14.9072718,19.84210082,19,4,19.24496343,18.06233812,18.02807995
817,18.99615719,15.18784451,20.04780569,19,4,19.24496343,18.06233812,18.02807995
818,21.16188914,16.90281267,20.1261638,22,5,28.98172701,20.98497404,21.32565512
819,17.57822656,12.37257688,29.6141915,18,4,19.24496343,18.06233812,18.02807995
820,16.26556061,13.47625588,17.14853112,17,3,16.76745839,15.28330418,15.37391053
821,19.11913992,15.81874458,17.26225843,20,4,19.24496343,18.06233812,18.02807995
822,16.84165758,14.48011093,14.02205595,17,4,19.24496343,18.06233812,18.02807995
823,21.36028977,17.80324226,16.65261825,22,5,28.98172701,20.98497404,21.32565512
824,17.02689183,16.50421493,3.069714095,18,4,19.24496343,18.06233812,18.02807995
825,17.48034375,16.56627258,5.229137306,18,4,19.24496343,18.06233812,18.02807995
826,17.45623504,16.75924692,3.992774576,18,4,19.24496343,18.06233812,18.02807995
827,18.9345684,15.64561589,17.37009497,19,4,19.24496343,18.06233812,18.02807995
828,19.03822377,15.40803324,19.06790556,20,4,19.24496343,18.06233812,18.02807995
829,19.02435005,15.5038468,18.50524848,20,4,19.24496343,18.06233812,18.02807995
830,18.89593896,15.40516321,18.4736824,19,4,19.24496343,18.06233812,18.02807995
831,18.71627809,16.79597485,10.26007007,19,4,19.24496343,18.06233812,18.02807995
832,21.07422254,15.99624311,24.09569047,22,5,28.98172701,20.98497404,21.32565512
833,18.72821343,16.96525562,9.413379526,19,4,19.24496343,18.06233812,18.02807995
834,20.1177684,16.10312075,19.95573052,21,5,28.98172701,20.98497404,21.32565512
835,18.23699,16.84279063,7.644898443,19,4,19.24496343,18.06233812,18.02807995
836,18.4162512,16.99426722,7.721354161,19,4,19.24496343,18.06233812,18.02807995
837,17.33269171,16.79116537,3.124306085,18,4,19.24496343,18.06233812,18.02807995
838,15.28890284,14.33679307,6.227456485,16,3,16.76745839,15.28330418,15.37391053
839,18.07361538,14.98180717,17.10675004,19,4,19.24496343,18.06233812,18.02807995
840,18.54355169,16.51760484,10.9253442,19,4,19.24496343,18.06233812,18.02807995
841,16.36924376,13.81088651,15.62904971,17,3,16.76745839,15.28330418,15.37391053
842,16.96144169,16.0010606,5.66214305,17,4,19.24496343,18.06233812,18.02807995
843,4.631528306,4.555387064,1.643976608,5,1,10.39182878,7.725121882,7.267622968
844,6.149881922,5.424194111,11.80002836,7,1,10.39182878,7.725121882,7.267622968
845,15.73435326,6.467184245,58.89767987,16,3,16.76745839,15.28330418,15.37391053
846,18.91639028,17.19367535,9.106996128,19,4,19.24496343,18.06233812,18.02807995
847,18.16998285,16.91274571,6.919308338,19,4,19.24496343,18.06233812,18.02807995
848,16.14341606,16.020845,0.759263489,17,3,16.76745839,15.28330418,15.37391053
849,18.47595191,18.03713824,2.375053094,19,4,19.24496343,18.06233812,18.02807995
850,17.42264708,17.042515,2.181827346,18,4,19.24496343,18.06233812,18.02807995
851,17.537408,14.15516855,19.28585717,18,4,19.24496343,18.06233812,18.02807995
852,14.26152862,13.43122597,5.821975178,15,3,16.76745839,15.28330418,15.37391053
853,16.96963495,14.73746585,13.15390169,17,4,19.24496343,18.06233812,18.02807995
854,20.34261125,15.98250151,21.43338278,21,5,28.98172701,20.98497404,21.32565512
855,20.66400942,16.2321141,21.44741238,21,5,28.98172701,20.98497404,21.32565512
856,19.43300698,18.01790716,7.281939532,20,5,28.98172701,20.98497404,21.32565512
857,19.85386073,17.95430987,9.56766485,20,5,28.98172701,20.98497404,21.32565512
858,19.84393077,17.44258742,12.10114759,20,5,28.98172701,20.98497404,21.32565512
859,19.29361698,17.19060594,10.90003518,20,5,28.98172701,20.98497404,21.32565512
860,18.49186885,16.66528572,9.87776384,19,4,19.24496343,18.06233812,18.02807995
861,18.48089078,17.7430065,3.992687888,19,4,19.24496343,18.06233812,18.02807995
862,16.27629549,16.2020991,0.45585553,17,3,16.76745839,15.28330418,15.37391053
863,18.21550176,17.65519218,3.076004113,19,4,19.24496343,18.06233812,18.02807995
864,16.77529899,16.01866472,4.510407054,17,4,19.24496343,18.06233812,18.02807995
865,20.19209829,14.58596963,27.76397273,21,5,28.98172701,20.98497404,21.32565512
866,19.11119086,13.85973989,27.47840782,20,4,19.24496343,18.06233812,18.02807995
867,19.45370785,18.20224221,6.433044303,20,5,28.98172701,20.98497404,21.32565512
868,19.47295778,18.17039667,6.689076814,20,5,28.98172701,20.98497404,21.32565512
869,19.47671548,18.08907686,7.124602795,20,5,28.98172701,20.98497404,21.32565512
870,14.47531577,14.14860586,2.257014021,15,3,16.76745839,15.28330418,15.37391053
871,14.61414352,14.46519791,1.019188101,15,3,16.76745839,15.28330418,15.37391053
872,17.86835541,17.0687719,4.474857862,18,4,19.24496343,18.06233812,18.02807995
873,19.04369735,17.99646246,5.499115368,20,4,19.24496343,18.06233812,18.02807995
874,18.84387365,15.60880163,17.16776542,19,4,19.24496343,18.06233812,18.02807995
875,17.78801937,15.54381472,12.61638299,18,4,19.24496343,18.06233812,18.02807995
876,18.76241066,17.38118322,7.361673618,19,4,19.24496343,18.06233812,18.02807995
877,18.58078776,16.98484671,8.589200189,19,4,19.24496343,18.06233812,18.02807995
878,19.18770479,17.83367136,7.056776439,20,4,19.24496343,18.06233812,18.02807995
879,17.79169481,17.06034534,4.110622834,18,4,19.24496343,18.06233812,18.02807995
880,17.59517361,16.75592344,4.769774875,18,4,19.24496343,18.06233812,18.02807995
881,19.31737879,17.77432742,7.987892095,20,5,28.98172701,20.98497404,21.32565512
882,18.7505376,17.29482102,7.763599128,19,4,19.24496343,18.06233812,18.02807995
883,18.7515813,17.5578348,6.366111081,19,4,19.24496343,18.06233812,18.02807995
884,18.67488549,16.55004924,11.37804166,19,4,19.24496343,18.06233812,18.02807995
885,18.03429878,16.79893505,6.850079055,19,4,19.24496343,18.06233812,18.02807995
886,18.23424698,16.98677941,6.841344063,19,4,19.24496343,18.06233812,18.02807995
887,19.40357288,14.06718265,27.5021011,20,5,28.98172701,20.98497404,21.32565512
888,19.95735995,14.37228198,27.98505407,20,5,28.98172701,20.98497404,21.32565512
889,18.28203643,17.85425571,2.339896433,19,4,19.24496343,18.06233812,18.02807995
890,17.87568057,17.45372565,2.360497101,18,4,19.24496343,18.06233812,18.02807995
891,18.06233812,17.43451166,3.47588695,19,4,19.24496343,18.06233812,18.02807995
892,18.41643474,17.88512787,2.884960544,19,4,19.24496343,18.06233812,18.02807995
893,18.35762872,17.94614102,2.241507915,19,4,19.24496343,18.06233812,18.02807995
894,16.16062746,11.7073922,27.55607897,17,3,16.76745839,15.28330418,15.37391053
